name,business_status,address,lat,lng,types,rating,user_ratings_total,#charging_stations,text,author_name,author_url,relative_time_description,time
RED E Charging Station,OPERATIONAL,"29330 Wixom Rd, Wixom, MI 48393, USA",42.5071567,-83.5363004,"point_of_interest, establishment",3,9,5,"Charger easy to use, buy unfortunately I can never get above 70kW current. Very disappointing, was hoping for a system that would at least get me over 100kW.

3 stars for ease of use, but the hold amount is ridiculous, gas stations don’t even do that to me anymore.

EDIT: I’m also reading that these were supposed to be free until 2024, that isn’t the case anymore.

I will not be coming back",Joshua Prieto,https://www.google.com/maps/contrib/106259580581714390755/reviews,3 weeks ago,2023-11-19 11:34:17
RED E Charging Station,OPERATIONAL,"29330 Wixom Rd, Wixom, MI 48393, USA",42.5071567,-83.5363004,"point_of_interest, establishment",3,9,5,This was a weird charger. You have to park super close and the cord doesn't stretch out. I had to lean over my car to swipe. It was easy to use just swiped my card but no receipt so I don't even know how much it cost yet. There should be an option to text or email a receipt.,Alecia Parks,https://www.google.com/maps/contrib/100038741745634468175/reviews,10 months ago,2023-01-27 16:16:43
RED E Charging Station,OPERATIONAL,"29330 Wixom Rd, Wixom, MI 48393, USA",42.5071567,-83.5363004,"point_of_interest, establishment",4,9,5,"Well lit area and very easy to use. Definitely was not free like some reviews stated. Charged from about 40% up to 77% and it cost just over $15. The Red E app is not great, but works.",G Nutter,https://www.google.com/maps/contrib/105445555203649450395/reviews,in the last week,2023-12-06 20:31:01
RED E Charging Station,OPERATIONAL,"29330 Wixom Rd, Wixom, MI 48393, USA",42.5071567,-83.5363004,"point_of_interest, establishment",5,9,5,"Two new twin 160 kW chargers with CCS plugs. Available free for now, just plug in and press Start.",Benjamin Meza,https://www.google.com/maps/contrib/109346170504602502727/reviews,4 months ago,2023-08-10 10:16:44
EVgo Charging Station,OPERATIONAL,"47300 Citygate Dr, Novi, MI 48374, USA",42.491241,-83.51436939999999,"point_of_interest, establishment",5,6,5,"Super fast charging and easy payment via app and credit card. It's located at the parking lot of Tim Houton and Shell. Starbucks is short walk across a driveway.
There is only one charger station but it was always available when I get there.",Hirofumi Kawakubo,https://www.google.com/maps/contrib/103633284256856616617/reviews,3 years ago,2020-01-13 21:54:00
EVgo Charging Station,OPERATIONAL,"47300 Citygate Dr, Novi, MI 48374, USA",42.491241,-83.51436939999999,"point_of_interest, establishment",1,6,5,"Charger broken, not able to charge. Customer service was able to say there was an issue with the charger over the phone. How do these not 1) have a visual lighting cue to tell you it’s out of service 2) remove it from the app or other general EV charger services.",Scott Stinson,https://www.google.com/maps/contrib/116387808213306636700/reviews,9 months ago,2023-02-15 07:53:55
EVgo Charging Station,OPERATIONAL,"47300 Citygate Dr, Novi, MI 48374, USA",42.491241,-83.51436939999999,"point_of_interest, establishment",1,6,5,Came to this charger in an emergency as I was extremely low on charge.  Could not get it going with the touch screen or with the app.  Called the service number and they tried multiple resets without it working.   In the end I was told I could not charge a Tesla there.  Unbelievable.  The most popular electric vehicle in the country and your charger does not charge it.  Seems like the most idiotic business plan in the history of business.  Good luck!   Don’t take your Tesla here!,Robert Mihalich,https://www.google.com/maps/contrib/107572103394439969398/reviews,2 years ago,2021-01-19 17:23:00
EVgo Charging Station,OPERATIONAL,"47300 Citygate Dr, Novi, MI 48374, USA",42.491241,-83.51436939999999,"point_of_interest, establishment",1,6,5,Charger broken and unavailable for charging,Bob McFarland,https://www.google.com/maps/contrib/112091392895744157948/reviews,a month ago,2023-10-24 19:28:53
EVgo Charging Station,OPERATIONAL,"47300 Citygate Dr, Novi, MI 48374, USA",42.491241,-83.51436939999999,"point_of_interest, establishment",1,6,5,Not enough spots to park More than one vehicle,Amar Patel,https://www.google.com/maps/contrib/109427011612847307123/reviews,4 years ago,2019-07-23 11:49:18
Electrify America Charging Station,OPERATIONAL,"26090 Ingersol Dr, Novi, MI 48375, USA",42.4820552,-83.47230259999999,"point_of_interest, establishment",5,43,5,Saved me!  One charger working put of 4.  It took 50 minutes for my Volvo.,Live Without Limits,https://www.google.com/maps/contrib/102194679113230364930/reviews,4 months ago,2023-07-25 22:12:34
Electrify America Charging Station,OPERATIONAL,"26090 Ingersol Dr, Novi, MI 48375, USA",42.4820552,-83.47230259999999,"point_of_interest, establishment",1,43,5,4 are down but it's not reflected in the app. The two 350w chargers that aren't down won't recognize my car.,Luke Garrison,https://www.google.com/maps/contrib/117976603782171341639/reviews,5 months ago,2023-07-02 10:04:24
Electrify America Charging Station,OPERATIONAL,"26090 Ingersol Dr, Novi, MI 48375, USA",42.4820552,-83.47230259999999,"point_of_interest, establishment",5,43,5,"Very easy to connect. I'm not sure if weather affects charging but charge started slowly ~65 kw, but settled to around 110 kw after a few minutes. Clean and easy to get in and out. Jumped off the expressway and right back on.",Tom Hagerty,https://www.google.com/maps/contrib/108727010135965602146/reviews,2 years ago,2021-11-06 11:56:01
Electrify America Charging Station,OPERATIONAL,"26090 Ingersol Dr, Novi, MI 48375, USA",42.4820552,-83.47230259999999,"point_of_interest, establishment",1,43,5,"This station rarely works and if you are patient enough it might work after trying 30 mins or so. It has a conglomerate of issues starting from not being able to recognize your credit card, your app not providing accurate details, having to unplug and plugin several times and if that is sorted out it charges slow. I would not recommend this station all. The support staff are not able to help either. I would avoid this station at all costs.  Extremely poor customer experience!",Devang Desai,https://www.google.com/maps/contrib/111214245118247172975/reviews,2 years ago,2021-08-15 18:50:24
Electrify America Charging Station,OPERATIONAL,"26090 Ingersol Dr, Novi, MI 48375, USA",42.4820552,-83.47230259999999,"point_of_interest, establishment",1,43,5,The 350 kw charge station was not working,jeremy kabalka,https://www.google.com/maps/contrib/115022339932784636064/reviews,4 months ago,2023-08-07 11:33:39
ChargePoint Charging Station,OPERATIONAL,"8281 Grand River Ave, Brighton, MI 48114, USA",42.549968,-83.788865,"point_of_interest, establishment",1,5,5,This has said before and it doesn't appear to be much different today. 27kw with another car connected. When that car left it got to 73kw. Pretty expensive for sick a slow pace.,Ryan Shane,https://www.google.com/maps/contrib/115664437086279968228/reviews,in the last week,2023-12-04 20:42:01
ChargePoint Charging Station,OPERATIONAL,"8281 Grand River Ave, Brighton, MI 48114, USA",42.549968,-83.788865,"point_of_interest, establishment",1,5,5,"Edit again 8.18.23: I'm being charged insane rates while it's charging at a snails pace. $8 for 25 miles added. Outrageous!!!!!!! Back to one star

Edited 4.12.2023: the machines are now going to 60KW almost immediately. I'm happy they have been corrected. Still stupid expensive.

First review: This is the slowest level 3 I've ever been to and they charge by time. #DTE do better. This seems like a scam and they take advantage of no other nearby charges.",B Wallace,https://www.google.com/maps/contrib/106498821776089057642/reviews,3 months ago,2023-08-18 14:51:58
ChargePoint Charging Station,OPERATIONAL,"8281 Grand River Ave, Brighton, MI 48114, USA",42.549968,-83.788865,"point_of_interest, establishment",2,5,5,"Convenient location. However, I was charged $1.00 per kilowatt here, despite everything saying 43cents.",Patrick Murphy,https://www.google.com/maps/contrib/110840866782213451599/reviews,4 months ago,2023-07-17 12:36:24
ChargePoint Charging Station,OPERATIONAL,"8281 Grand River Ave, Brighton, MI 48114, USA",42.549968,-83.788865,"point_of_interest, establishment",4,5,5,"Right near a Dunkin’ Donuts and liquor store. The charger itself is quite expensive, though.",Eric Rizzi,https://www.google.com/maps/contrib/116877039415224797508/reviews,a year ago,2022-08-23 09:59:56
ChargePoint Charging Station,OPERATIONAL,"8281 Grand River Ave, Brighton, MI 48114, USA",42.549968,-83.788865,"point_of_interest, establishment",1,5,5,This charger is not working,Prasad Sunkara,https://www.google.com/maps/contrib/108617962206302137604/reviews,3 months ago,2023-08-29 10:56:58
ChargePoint Charging Station,OPERATIONAL,"344 N Wixom Rd, Wixom, MI 48393, USA",42.5277052,-83.5364476,"point_of_interest, establishment",5,1,1,"Chargepoint is reliable.  Modest price for L2 $1/hr. Good location with coffee shop, brewery, pizza, Mexican nearby.",Moses Fridman,https://www.google.com/maps/contrib/113266602777428397268/reviews,6 months ago,2023-05-16 10:38:38
ChargePoint Charging Station,OPERATIONAL,"1760 Charms Rd, Wixom, MI 48393, USA",42.546527,-83.54224099999999,"point_of_interest, establishment",5,2,2,One of just a few chargers in biking distance from Proud Lake Recreation Area.  Reliable ChargePoint network.  L2.,Moses Fridman,https://www.google.com/maps/contrib/113266602777428397268/reviews,6 months ago,2023-05-28 08:28:29
ChargePoint Charging Station,OPERATIONAL,"1760 Charms Rd, Wixom, MI 48393, USA",42.546527,-83.54224099999999,"point_of_interest, establishment",5,2,2,has always worked for me so far,Zafar Khan,https://www.google.com/maps/contrib/113853380744185197163/reviews,2 months ago,2023-10-03 10:09:26
ChargePoint Charging Station,OPERATIONAL,"22145 Farmington Rd, Farmington, MI 48336, USA",42.45534199999999,-83.376177,"point_of_interest, establishment",5,8,5,"Great location, no technical issues, 125kW was plenty of speed to top me off.",Marjace Miles,https://www.google.com/maps/contrib/108346921520316338076/reviews,5 months ago,2023-06-22 13:53:21
ChargePoint Charging Station,OPERATIONAL,"22145 Farmington Rd, Farmington, MI 48336, USA",42.45534199999999,-83.376177,"point_of_interest, establishment",5,8,5,Felt safe while getting my 2.5 hr charge,michael hatton,https://www.google.com/maps/contrib/102380212527951570273/reviews,5 months ago,2023-07-04 06:52:35
ChargePoint Charging Station,OPERATIONAL,"22145 Farmington Rd, Farmington, MI 48336, USA",42.45534199999999,-83.376177,"point_of_interest, establishment",5,8,5,Flawless. ChargePointe is becoming my go to app to find EV chargers in the wild.,Patrick Minnick,https://www.google.com/maps/contrib/110188369191571111510/reviews,a year ago,2022-02-15 08:11:46
ChargePoint Charging Station,OPERATIONAL,"22145 Farmington Rd, Farmington, MI 48336, USA",42.45534199999999,-83.376177,"point_of_interest, establishment",5,8,5,Green living c+⚡,Rainbow Ark,https://www.google.com/maps/contrib/108985059225481463755/reviews,3 months ago,2023-08-29 10:38:31
ChargePoint Charging Station,OPERATIONAL,"22145 Farmington Rd, Farmington, MI 48336, USA",42.45534199999999,-83.376177,"point_of_interest, establishment",1,8,5,Don't go here 50 cents a minute added 30 miles for $11,Christopher Gale,https://www.google.com/maps/contrib/103825174968102137019/reviews,a year ago,2022-03-06 12:14:09
EVgo Charging Station,OPERATIONAL,"3990 Grand Oaks Dr, Howell, MI 48843, USA",42.5815047,-83.875117,"point_of_interest, establishment",1,4,4,"Great location, but always seems to be under maintenance.",Dustain Ebaugh,https://www.google.com/maps/contrib/103022661338626685198/reviews,3 months ago,2023-09-03 13:01:09
EVgo Charging Station,OPERATIONAL,"3990 Grand Oaks Dr, Howell, MI 48843, USA",42.5815047,-83.875117,"point_of_interest, establishment",2,4,4,Was here a month ago and would not charge.,Patrick Murphy,https://www.google.com/maps/contrib/110840866782213451599/reviews,4 months ago,2023-07-17 12:38:01
EVgo Charging Station,OPERATIONAL,"3990 Grand Oaks Dr, Howell, MI 48843, USA",42.5815047,-83.875117,"point_of_interest, establishment",1,4,4,This is not a charging station. Arrived on a Saturday and nothing here,Larry Arreguin,https://www.google.com/maps/contrib/100736290599981199882/reviews,3 years ago,2020-02-22 20:53:09
EVgo Charging Station,OPERATIONAL,"3990 Grand Oaks Dr, Howell, MI 48843, USA",42.5815047,-83.875117,"point_of_interest, establishment",5,4,4,,Jason Mccuan,https://www.google.com/maps/contrib/100372008646971318290/reviews,4 years ago,2020-02-22 20:53:09
Tesla Supercharger,OPERATIONAL,"Haggerty Rd #20401, Township of Northville, MI 48167, USA",42.4371579,-83.4380844,"point_of_interest, establishment",5,40,5,"Solid 250kwh supercharger station. Conveniently located next to the freeway in the parking lot of Meijer grocery store. If you're looking at the entrance of the store, the station is to the right of the bldg next to the park and ride parking spots. There are several restaurants to choose from that's walking distance. Plenty of grass of your four legged friends and family members to do their business. Restrooms inside of Meijer are clean and maintained. Cell reception is good with 3 bars on 5g with att. I prefer this supercharger than the ones at Livonia even though it's farther to me than the Livonia station.",James Durago,https://www.google.com/maps/contrib/116758168899071732448/reviews,11 months ago,2022-12-28 13:42:49
Tesla Supercharger,OPERATIONAL,"Haggerty Rd #20401, Township of Northville, MI 48167, USA",42.4371579,-83.4380844,"point_of_interest, establishment",5,40,5,"Situated near Meijer, the Tesla Supercharger boasts a favorable location that offers convenience to Tesla owners. While it may not have a vast number of charging slots, the available ones are sufficient for most charging needs. Despite the limited slots, it remains a satisfactory choice for Tesla drivers seeking a reliable charging solution. The proximity to Meijer also adds an extra advantage, allowing visitors to access amenities and services while their vehicles are being charged. Overall, it presents a decent location for Tesla charging, striking a balance between convenience and availability.",Tavleena Marwah Kataria,https://www.google.com/maps/contrib/118245279430618027589/reviews,6 months ago,2023-06-14 16:36:50
Tesla Supercharger,OPERATIONAL,"Haggerty Rd #20401, Township of Northville, MI 48167, USA",42.4371579,-83.4380844,"point_of_interest, establishment",5,40,5,No issues charging and was able to get a $0.20 TOU rate on Saturday morning,Danny Murphy,https://www.google.com/maps/contrib/109558663395776673662/reviews,3 months ago,2023-08-19 10:33:45
Tesla Supercharger,OPERATIONAL,"Haggerty Rd #20401, Township of Northville, MI 48167, USA",42.4371579,-83.4380844,"point_of_interest, establishment",5,40,5,"Fast, lots of chargers that don’t share power unlike older ones where they charge slower the more crowded it gets. This will definitely be a preferred charging stop for me from now on (maps usually routes me thru Ann Arbor). Also there is Meijers nearby for snacks and restrooms.",Jeffrey Fine,https://www.google.com/maps/contrib/107230086787957230368/reviews,a year ago,2022-07-27 08:11:59
Tesla Supercharger,OPERATIONAL,"Haggerty Rd #20401, Township of Northville, MI 48167, USA",42.4371579,-83.4380844,"point_of_interest, establishment",5,40,5,"Good charging site in a safe, well-lit shopping center parking lot.",Erin Sean Lee,https://www.google.com/maps/contrib/117501643609860333885/reviews,4 months ago,2023-07-29 22:53:33
Greenlots Charging Station,OPERATIONAL,"Township of Northville, MI 48167, USA",42.4350989,-83.4356217,"point_of_interest, establishment",4,6,5,"This was a little more complicated than it needs to be. I had to call, and they walked me thru the process. This is not plug and play. You need to download the app, scan qr code, enter the charger type you want (ieccs/chadwmo) on the app, and then hit the start on the charger.  Good luck figuring it out!",V A Lew,https://www.google.com/maps/contrib/105179193885720109580/reviews,10 months ago,2023-02-14 07:53:47
Greenlots Charging Station,OPERATIONAL,"Township of Northville, MI 48167, USA",42.4350989,-83.4356217,"point_of_interest, establishment",4,6,5,"Yet another app to sign up for and this one requires a $60 hold.

Other than that…charging was great!",Tavis Kerr,https://www.google.com/maps/contrib/105479563355527726637/reviews,10 months ago,2023-02-13 19:20:00
Greenlots Charging Station,OPERATIONAL,"Township of Northville, MI 48167, USA",42.4350989,-83.4356217,"point_of_interest, establishment",5,6,5,Late night charge.  No issues.,Marc Freund,https://www.google.com/maps/contrib/109029583300750391108/reviews,3 months ago,2023-09-04 22:12:59
Greenlots Charging Station,OPERATIONAL,"Township of Northville, MI 48167, USA",42.4350989,-83.4356217,"point_of_interest, establishment",5,6,5,"Stations work fine. Why they put them so far away from the front door, I don’t know.",Mr. Mike,https://www.google.com/maps/contrib/115168334433165681322/reviews,a year ago,2022-06-07 13:05:44
Greenlots Charging Station,OPERATIONAL,"Township of Northville, MI 48167, USA",42.4350989,-83.4356217,"point_of_interest, establishment",1,6,5,,Steve B,https://www.google.com/maps/contrib/105546281289328666921/reviews,a year ago,2022-06-07 13:05:44
EVgo Charging Station,OPERATIONAL,"13409 Middlebelt Rd, Livonia, MI 48150, USA",42.38096559999999,-83.3342232,"point_of_interest, establishment",5,5,5,"I pulled down over 100 kW for 15 minutes, one of the best charging experiences I’ve had.",Craig LeMoyne,https://www.google.com/maps/contrib/105145970003136080115/reviews,2 months ago,2023-09-16 14:12:19
EVgo Charging Station,OPERATIONAL,"13409 Middlebelt Rd, Livonia, MI 48150, USA",42.38096559999999,-83.3342232,"point_of_interest, establishment",5,5,5,Station Ismael is working perfectly on my Bolt.,Craig Maxfield,https://www.google.com/maps/contrib/117927152509799651992/reviews,in the last week,2023-12-06 22:36:06
EVgo Charging Station,OPERATIONAL,"13409 Middlebelt Rd, Livonia, MI 48150, USA",42.38096559999999,-83.3342232,"point_of_interest, establishment",2,5,5,"The super speed charging station is still broken, and the other 100kw stations don’t even supply over 63kw. Very disappointing",Daniel DJLsb,https://www.google.com/maps/contrib/116265398370742484448/reviews,5 months ago,2023-06-30 15:04:29
EVgo Charging Station,OPERATIONAL,"13409 Middlebelt Rd, Livonia, MI 48150, USA",42.38096559999999,-83.3342232,"point_of_interest, establishment",1,5,5,Kept cutting off after charging like 4%,Corey Tucker,https://www.google.com/maps/contrib/110630115864375565237/reviews,4 months ago,2023-07-18 19:35:00
EVgo Charging Station,OPERATIONAL,"13409 Middlebelt Rd, Livonia, MI 48150, USA",42.38096559999999,-83.3342232,"point_of_interest, establishment",1,5,5,Never works,Kevin Shepard,https://www.google.com/maps/contrib/101847141232406447553/reviews,in the last week,2023-12-05 14:56:00
Electric Vehicle Charging Station,OPERATIONAL,"35426 Goddard Rd, Romulus, MI 48174, USA",42.2234015,-83.3867058,"point_of_interest, establishment",5,8,5,"I have used this location three times. Each time, the stations are fully available. The charges are fairly reasonably. The stations are functioning appropriately.",April Coleman,https://www.google.com/maps/contrib/116251016127258685223/reviews,a month ago,2023-10-14 16:11:17
Electric Vehicle Charging Station,OPERATIONAL,"35426 Goddard Rd, Romulus, MI 48174, USA",42.2234015,-83.3867058,"point_of_interest, establishment",5,8,5,Happy to find this charging location. No concerns. Quick and easy charge.,Eduardo Caraballo,https://www.google.com/maps/contrib/102143060219146685386/reviews,2 weeks ago,2023-11-26 13:50:04
Electric Vehicle Charging Station,OPERATIONAL,"35426 Goddard Rd, Romulus, MI 48174, USA",42.2234015,-83.3867058,"point_of_interest, establishment",2,8,5,EV Charging experience is excellent. No public restrooms due to lazy management.,Georges Mackoul,https://www.google.com/maps/contrib/112756133207225583720/reviews,2 months ago,2023-10-07 19:00:46
Electric Vehicle Charging Station,OPERATIONAL,"35426 Goddard Rd, Romulus, MI 48174, USA",42.2234015,-83.3867058,"point_of_interest, establishment",5,8,5,There are 2 fully working chargers,Andrew Zourob,https://www.google.com/maps/contrib/106677019772328616687/reviews,3 months ago,2023-08-23 08:25:35
Electric Vehicle Charging Station,OPERATIONAL,"35426 Goddard Rd, Romulus, MI 48174, USA",42.2234015,-83.3867058,"point_of_interest, establishment",1,8,5,They only have one charging station. I don't recommend that location.,Anthony Richmond,https://www.google.com/maps/contrib/110579822434040899463/reviews,3 months ago,2023-08-23 05:43:47
EVgo Charging Station,OPERATIONAL,"10950 Belleville Rd, Belleville, MI 48111, USA",42.2230009,-83.4855084,"point_of_interest, establishment",5,4,4,"After going to 4 other stations this is the on one that charges fast works well and is user friendly. We rented an rv, what an experience!  Some chargers take from 10-22 hours, this on 80% at 45”.",Catherine Veilleux,https://www.google.com/maps/contrib/116344998625080472594/reviews,3 months ago,2023-08-15 20:56:22
EVgo Charging Station,OPERATIONAL,"10950 Belleville Rd, Belleville, MI 48111, USA",42.2230009,-83.4855084,"point_of_interest, establishment",5,4,4,Great location for charging the car,Robert Hewelt,https://www.google.com/maps/contrib/101665982959183196102/reviews,4 years ago,2019-06-09 10:28:16
EVgo Charging Station,OPERATIONAL,"10950 Belleville Rd, Belleville, MI 48111, USA",42.2230009,-83.4855084,"point_of_interest, establishment",5,4,4,,Jim Wood,https://www.google.com/maps/contrib/113909162797380620221/reviews,2 years ago,2019-06-09 10:28:16
EVgo Charging Station,OPERATIONAL,"10950 Belleville Rd, Belleville, MI 48111, USA",42.2230009,-83.4855084,"point_of_interest, establishment",3,4,4,,Cory Yharbrough,https://www.google.com/maps/contrib/102750662981653508321/reviews,a year ago,2019-06-09 10:28:16
ChargePoint Charging Station,OPERATIONAL,"19233-19763 Victor Pkwy, Livonia, MI 48152, USA",42.42668800000001,-83.4201439,"point_of_interest, establishment",1,1,1,Charger were turn off,Google User,https://www.google.com/maps/contrib/105949674174843451587/reviews,a year ago,2022-06-04 09:56:30
ChargePoint Charging Station,OPERATIONAL,"11801 Farmington Rd, Livonia, MI 48150, USA",42.3698623,-83.3725039,"point_of_interest, establishment",5,6,5,"Stop posting that it doesn’t work, yea it does. For the left one you can start the charge session from the app or nfc, the one on the right side you have to hit start charge in the app, tapping your phone to the charger will do nothing. All 4 cables work and so do the other 4 by the building.",Ray Dull,https://www.google.com/maps/contrib/108678186030565729701/reviews,11 months ago,2022-12-29 00:16:19
ChargePoint Charging Station,OPERATIONAL,"11801 Farmington Rd, Livonia, MI 48150, USA",42.3698623,-83.3725039,"point_of_interest, establishment",3,6,5,Charger number two reacts to the Charge Point registered card but then tells me I have to use an app to start charging.  Charger number one starts a charge just by using the card.,Rick Shomsky,https://www.google.com/maps/contrib/115779512423633878043/reviews,2 years ago,2021-10-12 23:25:07
ChargePoint Charging Station,OPERATIONAL,"11801 Farmington Rd, Livonia, MI 48150, USA",42.3698623,-83.3725039,"point_of_interest, establishment",1,6,5,"Nope, don’t waste your time. Does not work, even with the app.",Alex Holcomb,https://www.google.com/maps/contrib/113515864492296745232/reviews,a year ago,2022-07-27 15:12:00
ChargePoint Charging Station,OPERATIONAL,"11801 Farmington Rd, Livonia, MI 48150, USA",42.3698623,-83.3725039,"point_of_interest, establishment",5,6,5,Excellent 👌 worked perfectly without any issues ☺️,Mark Bradford,https://www.google.com/maps/contrib/101033223238793021278/reviews,2 years ago,2021-01-10 16:03:14
ChargePoint Charging Station,OPERATIONAL,"11801 Farmington Rd, Livonia, MI 48150, USA",42.3698623,-83.3725039,"point_of_interest, establishment",1,6,5,Takes to long horrible,Cesco Taco,https://www.google.com/maps/contrib/108644961003249951106/reviews,a year ago,2022-11-24 17:06:12
ChargePoint Charging Station,OPERATIONAL,"40777 Ann Arbor Rd, Plymouth, MI 48170, USA",42.35845,-83.44355,"point_of_interest, establishment",2,2,2,It works but it’s SLOW,Joshua Coleman,https://www.google.com/maps/contrib/104418814052004874168/reviews,3 months ago,2023-08-19 16:51:23
ChargePoint Charging Station,OPERATIONAL,"40777 Ann Arbor Rd, Plymouth, MI 48170, USA",42.35845,-83.44355,"point_of_interest, establishment",1,2,2,Waist of time,Cesco Taco,https://www.google.com/maps/contrib/108644961003249951106/reviews,a year ago,2022-11-24 17:07:15
Tesla Supercharger,OPERATIONAL,"13070 Middlebelt Rd, Livonia, MI 48150, USA",42.379388,-83.32953499999999,"point_of_interest, establishment",5,111,5,"My friend always charges at home overnight, so she never has had a use for a public charger.

She had some free charging credits, so we tried it out.

Pretty painless.

Could use some vending machines, but otherwise we got charged up.",vid 1900,https://www.google.com/maps/contrib/104340184153210595360/reviews,2 months ago,2023-10-03 00:55:27
Tesla Supercharger,OPERATIONAL,"13070 Middlebelt Rd, Livonia, MI 48150, USA",42.379388,-83.32953499999999,"point_of_interest, establishment",1,111,5,I shop at this Home Depot and order online from them because this is in my community in my area. They never have no one in there to wait on you as needed. You may get customer service quick at the customer service desk or at the paint shop that's the extent of that. They may have great flowers in the summertime that's the extent of that I went in there one day and I am a cardiac patient full transplant I got ready to push my car from the outside to the inside going through the customer service entrance. The shopping cart stop immediately and almost hurt my chest and my incision because they have an anti-theft whatever you may want to call it on the basket and under the rug of the entrance. Everybody looked at me to see was I okay an attendant came off from behind the counter and unlock the basket. I understand this Merchant must protect their goods but not at the rest of hurting innocent customers or putting them in danger. This is a very inconvenient store to shop at. I take my business to Lowe's in Westland where I won't have to deal with all that nonsense.,Comical531,https://www.google.com/maps/contrib/105328783623905550347/reviews,4 months ago,2023-08-12 11:19:24
Tesla Supercharger,OPERATIONAL,"13070 Middlebelt Rd, Livonia, MI 48150, USA",42.379388,-83.32953499999999,"point_of_interest, establishment",4,111,5,"Great night lighting. Somewhat nearby 24 hr grocery store for restrooms. Has a few walkable food options but not a large selection, similarly some nearby shopping. Grass where pets can relieve themselves. No nearby trash cans for emptying out your car, and if it's raining you would absolutely need an umbrella to visit anything near this charger since it's in the middle of a large parking lot",Hamilton Turner,https://www.google.com/maps/contrib/109541090636104773422/reviews,5 years ago,2018-10-13 21:04:10
Tesla Supercharger,OPERATIONAL,"13070 Middlebelt Rd, Livonia, MI 48150, USA",42.379388,-83.32953499999999,"point_of_interest, establishment",4,111,5,"I work & drive a lot downtown (Detroit) & I come here when Imy battery is running low. It's only about a 15-minute drive, the charging is fast (20 mins approximately on 20% battery,  & there's always several available when  I go. 15 min drive there, +15 min charge, & 15 mins drive back... seems like an inconvenience - because it sort of is, but then I catch a glimpse of gas prices & remember why I like my Tesla. The average I pay per week is between $45-$55, as opposed to hundreds in gas! I just wish the battery would last longer. It's good if you're driving on the expressways, but not so much when you're in the city &  you have to stop & go, stop & go.",Rachael Oest,https://www.google.com/maps/contrib/103165381319583375484/reviews,5 months ago,2023-06-16 21:26:50
Tesla Supercharger,OPERATIONAL,"13070 Middlebelt Rd, Livonia, MI 48150, USA",42.379388,-83.32953499999999,"point_of_interest, establishment",5,111,5,Located on the northeast side of the parking lot at Meijer. Plenty of spots and charges faster than some other super charging locations. Always appreciate Meijer’s investment in these stations.,Ian Suszko,https://www.google.com/maps/contrib/102931987771857972023/reviews,3 years ago,2020-01-26 12:13:12
ChargePoint Charging Station,OPERATIONAL,"8-10 Allegan Dr, Livonia, MI 48152, USA",42.4192494,-83.4313239,"point_of_interest, establishment",5,2,2,"Two ChargePoint Network Level 2 charging stations located in the south east corner of the center parking lot just outside the Bradner Library. The stations are well signed & each has a reserved parking spot.  ChargePoint account required for activation, but no cost to charge & available 24-7.",Lindsey Scheer,https://www.google.com/maps/contrib/100790807569920962721/reviews,5 years ago,2018-02-13 10:40:14
ChargePoint Charging Station,OPERATIONAL,"8-10 Allegan Dr, Livonia, MI 48152, USA",42.4192494,-83.4313239,"point_of_interest, establishment",5,2,2,,Christine Cabrera,https://www.google.com/maps/contrib/117629593485328223537/reviews,3 years ago,2018-02-13 10:40:14
EVgo Charging Station,CLOSED_TEMPORARILY,"39600 Ann Arbor Rd, Plymouth, MI 48170, USA",42.36001100000001,-83.43257,"point_of_interest, establishment",1,4,4,"Constantly broken, EVGO doesn't seem to care when I call to report. Currently been broken since 11/18. I realize they are currently the only option around, but as other companies grow I will be choosing them over EVGO because EVGO does not take care of their customers.",Trent Chapman,https://www.google.com/maps/contrib/103515016267012300892/reviews,4 years ago,2019-12-02 08:26:16
EVgo Charging Station,CLOSED_TEMPORARILY,"39600 Ann Arbor Rd, Plymouth, MI 48170, USA",42.36001100000001,-83.43257,"point_of_interest, establishment",1,4,4,It never initiates the charge. Always shows Proximity Error 1.,Shane Mock,https://www.google.com/maps/contrib/105457901635504775384/reviews,2 years ago,2021-10-18 17:26:04
EVgo Charging Station,CLOSED_TEMPORARILY,"39600 Ann Arbor Rd, Plymouth, MI 48170, USA",42.36001100000001,-83.43257,"point_of_interest, establishment",5,4,4,,Reshma Faiyazbasha,https://www.google.com/maps/contrib/113751281407566779718/reviews,5 years ago,2021-10-18 17:26:04
EVgo Charging Station,CLOSED_TEMPORARILY,"39600 Ann Arbor Rd, Plymouth, MI 48170, USA",42.36001100000001,-83.43257,"point_of_interest, establishment",1,4,4,,Rodrigo Miró,https://www.google.com/maps/contrib/112847742647777651709/reviews,a year ago,2021-10-18 17:26:04
EVgo Charging Station,OPERATIONAL,"1205 Eight Mile Rd, Detroit, MI 48203, USA",42.44542999999999,-83.11789,"point_of_interest, establishment",2,1,1,Not a fast charging station. Cost are very high. Additional fees and tax added to total cost.,Jamii Tata,https://www.google.com/maps/contrib/115644153649774717590/reviews,11 months ago,2022-12-27 19:56:09
