docid,lat,lng
147301,47.618696,-122.191787
147302,36.703331,-81.971348
147303,35.783205,-78.779345
147306,33.754281,-84.36487
147307,33.754219,-84.364843
147309,42.032051,-88.278123
147313,39.221151,-76.071861
147315,35.777463,-78.637505
147324,38.880782,-104.817171
147325,41.94378281,-71.97262186
147326,39.585754,-104.816734
147327,39.595744,-104.835886
147330,38.6646,-121.272229
147334,42.047873,-92.900055
147337,40.098327,-75.19584
147338,44.97829,-93.277907
147339,42.730713,-73.68808
147343,33.779888,-84.400621
147347,44.83101,-92.958577
147349,44.715506,-93.174153
147351,45.034374,-93.384068
147352,41.676609,-91.520075
147353,41.676002,-91.519661
147354,41.341893,-94.012542
147355,40.78013,-89.677891
147356,40.497761,-88.950623
147357,42.018419,-94.375911
147358,38.852996,-94.760129
147359,40.725281,-99.08616
147360,42.51808,-96.405803
147361,38.853048,-94.760132
147363,41.704403,-93.623761
147364,41.011373,-95.909589
147365,41.616898,-93.853337
147371,35.157668,-120.668659
147372,46.800402,-92.083178
147376,39.730667,-104.990713
147378,40.025515,-83.056143
147379,38.794579,-89.997475
147381,42.15621,-70.74195
147385,40.719746,-111.943054
147388,30.424237,-86.648308
147395,40.42981,-79.99631
147396,40.576661,-83.091
147397,47.622575,-122.335481
147399,28.362757,-81.571689
147405,35.934843,-81.531396
147416,41.663264,-70.951362
147417,39.641089,-106.394388
147424,40.430235,-79.996054
147430,39.985162,-76.713031
147431,30.261032,-97.727974
147432,47.585809,-122.233237
147433,30.266521,-97.75022
147434,39.093384,-94.586803
147441,34.10725,-118.0244
147442,33.74523,-118.01319
147450,38.553216,-121.451263
147454,35.52993,-82.609809
147458,33.449043,-112.0745
147460,39.901672,-75.348825
147461,42.982567,-74.29434
147462,42.715424,-73.81346
147469,40.64572,-73.779384
147470,40.645841,-73.779222
147472,35.91207,-78.903574
147473,35.913395,-78.90265
147474,35.91031,-78.898291
147476,44.91621,-93.205405
147495,39.37677,-76.64983
147496,40.904465,-73.08778
147498,44.972664,-93.39476
147499,39.189087,-106.847946
147500,42.04827,-87.994591
147501,42.240517,-83.766005
147502,42.370887,-71.07098
147504,41.723953,-74.1176
147508,36.072323,-94.174623
147509,40.682964,-73.96582
147510,29.728854,-95.413221
147515,25.84427,-80.25004
147519,47.611815,-122.178134
147523,42.2902,-84.42103
147524,40.434746,-111.89612
147526,41.57002,-81.58374
147527,41.512554,-81.65278
147533,34.425613,-119.703719
147535,32.930157,-96.818688
147537,47.612834,-122.178704
147548,26.881691,-80.115645
147549,26.881748,-80.117066
147550,41.812647,-71.489999
147551,40.142694,-75.332634
147552,40.14212,-75.333053
147561,33.78024,-117.89244
147574,47.670893,-117.176698
147575,47.629619,-117.535903
147583,41.297535,-72.927075
147587,35.34699,-75.503559
147590,38.985269,-77.093619
147611,39.167427,-86.515776
147612,39.172642,-86.519139
147613,39.163376,-86.521721
147624,44.780801,-69.728122
147630,40.47221,-79.96434
147631,43.212844,-123.34084
147633,43.582523,-90.63609
147634,41.932871,-74.020585
147642,33.62762,-111.92113
147646,38.43861,-122.71778
147648,47.86516,-121.97318
147649,32.34937,-108.74179
147655,46.1294779,-107.5532214
147661,45.2920869,-87.0212209
147662,45.154464,-87.16971710000001
147664,44.0748942,-87.7008212
147667,48.7472802,-122.4762196
147673,48.508154,-122.611842
147675,48.5006578,-122.6159562
147678,43.043185,-87.921918
147679,43.0188463,-87.912771
147680,43.573008950459,-84.768842019331
147685,47.8045651,-122.1205486
147686,47.848697,-122.246153
147690,47.776781,-122.181535
147692,47.8124532,-122.3758246
147698,47.8051107,-122.3813841
147699,47.6665847,-122.0991426
147702,47.7047402,-122.2108592
147706,46.0705799,-118.3306351
147708,47.7084377,-122.3179225
147710,47.6165569,-122.1537017
147711,47.7033895,-122.3558363
147715,47.5365604,-122.0205442
147716,47.6159842,-122.195596
147717,47.536237,-122.0220539
147719,47.6141795,-122.199362
147722,47.60692,-122.1987223
147724,47.5806355,-122.1564536
147727,47.6699634,-122.3847489
147728,46.3343983,-119.269803
147731,47.6154894,-122.3110069
147733,47.6266892,-122.341933
147734,47.6233435,-122.334684
147737,47.6211672,-122.3354501
147742,47.6170248,-122.3322181
147743,47.6164918,-122.3324879
147745,47.61809006,-122.33892
147746,47.6156458,-122.3350555
147747,47.6156458,-122.3350555
147750,47.6078691,-122.3196562
147755,47.6166344,-122.3495259
147757,47.619075,-122.359573
147760,47.6098122,-122.3413016
147761,47.6072826,-122.3360929
147762,47.6091582,-122.3418441
147764,47.6048564,-122.3338286
147765,47.6060061,-122.336716
147767,47.6034418,-122.3339101
147769,47.5975078,-122.328595
147770,47.5980919,-122.3309701
147773,47.5892477,-122.3358112
147774,47.5025057,-122.1780214
147775,47.4884945,-122.1642138
147785,47.3951507,-122.2953153
147788,47.2944668,-122.2458311
147790,47.24745538956,-122.20054897354
147795,47.298158744057,-122.50341835087
147796,47.2515929,-122.4407988
147799,42.223611509022,-88.268998861313
147804,47.2136054,-122.5366188
147808,47.1727264,-122.5984377
147809,47.093942,-122.6260623
147810,47.0920691,-122.6422247
147811,42.0104297,-87.890169
147813,47.0002897,-122.6682861
147816,41.9245874,-87.657365
147817,41.8889472,-87.6336346
147818,41.8915069,-87.6150303
147819,41.8865153,-87.6314343
147820,41.884798,-87.6215123
147821,41.863604,-87.6453386
147823,41.7106632,-87.9609911
147824,42.524129,-83.100804
147826,43.6154629,-116.2025376
147827,43.614301958043,-116.20293931501
147832,46.3455914,-124.060608
147850,45.5293196,-122.6837219
147854,40.5898562,-105.0812483
147856,40.573131601899,-105.05642939444
147861,45.4991379,-122.8233365
147862,45.544385132991,-122.9347086151
147866,45.4017232,-122.6512718
147873,45.4031666,-122.688201
147877,45.4192406,-122.7867139
147878,44.5075489,-73.0813375
147880,44.4628534,-73.1799462
147881,45.520878,-123.047672
147885,40.763244,-86.361619
147887,40.3901148,-104.788443
147888,40.4102467,-104.9879275
147889,45.3673,-122.848649
147891,45.3029528,-122.7734556
147893,45.278379,-123.043405
147894,45.24717709999999,-123.0480541
147895,40.4665821,-86.9325192
147896,44.3529229,-72.7401919
147898,44.33178931,-72.75389117
147899,41.5022777,-81.6752568
147900,41.5416734,-81.4931529
147901,45.2179069,-123.079714
147902,41.506400470001,-81.606111041278
147903,40.1768864,-105.1024675
147905,43.0410322,-76.1302328
147908,44.2591989,-72.5755104
147910,44.015117,-73.16972
147912,44.0127652,-73.1716718
147913,44.4146835,-72.1327951
147915,43.9998755,-73.1680785
147921,44.212254,-72.575546
147923,40.7627596,-84.1490428
147924,40.7493491,-84.1470195
147928,40.0105129,-105.2550319
147929,40.0103278,-105.2539085
147935,39.8007924,-89.7036427
147937,44.989966820463,-123.27233844072
147939,44.888866,-123.05999
147942,39.91652699999999,-105.101792
147944,39.900926226545,-105.08585417777
147946,44.827453,-123.0110757
147947,39.8777387,-105.0955086
147952,39.7784401,-104.8012671
147953,39.8135152,-105.0813798
147958,39.758634,-105.0059349
147960,39.7564541,-105.0171538
147961,39.7545596,-105.0031532
147963,39.7532052,-105.0040775
147964,39.7512822,-104.9944365
147966,39.7496899,-104.986315
147968,39.7487525,-104.9937407
147969,39.7475235,-104.9898868
147971,39.74399598,-104.9845226
147973,39.742247,-104.9814185
147974,39.7365765,-104.9868044
147975,39.7418252,-105.0413725
147977,39.243954,-94.441887
147986,39.653301,-104.9930135
147988,39.657547,-105.054179
147989,39.6334112,-104.8980532
147991,39.649500555906,-105.07769230238
147995,39.6173323,-104.9001184
148000,39.6247644,-105.1294987
148001,39.651324,-105.3437979
148007,39.5779353,-104.8827781
148010,39.541897,-104.912248
148012,39.0574448,-94.5902087
148015,40.769001,-111.8884666
148016,38.9920045,-94.5947077
148017,38.9946997,-94.4726889
148018,43.637917,-72.397789
148019,39.642488,-106.390608
148020,43.6441426,-72.3397487
148024,39.6414316,-106.5204009
148025,40.6686599,-111.9388606
148029,39.3707962,-104.860623
148030,40.6205,-111.8905486
148031,38.8834724,-94.8087324
148034,40.5799279,-111.8724388
148035,40.5876453,-111.9833171
148036,40.528369,-111.853705
148038,40.521744,-111.938073
148040,40.500259,-111.885519
148042,42.82891140791,-73.874212641109
148043,42.828909868082,-73.874199762441
148044,42.8255827,-73.8793366
148049,43.2969146,-72.4816823
148053,39.50295442,-107.3022063
148054,44.0488021,-123.0912052
148055,44.0499177,-123.0963067
148061,44.022318447801,-123.08048543915
148062,40.0739666,-83.131485
148063,43.1724777,-72.6091448
148064,40.3112412,-111.7012595
148067,42.8773634,-73.197735
148069,39.9879594,-83.0335737
148070,39.8082345,-83.8875532
148071,40.1607816,-111.6106739
148072,38.7549899,-90.4827735
148073,42.8546448,-72.560528
148077,40.4474722,-79.9535881
148079,40.40545,-79.8754111
148081,40.5182377,-78.3990424
148082,43.2490005,-123.3583226
148083,41.76928755,-74.15710021
148084,43.2264305,-123.348339
148091,38.449131,-107.860518
148093,42.4997595,-71.141736
148096,42.3622222,-71.266907
148099,42.3637738,-71.2023118
148100,42.3576011,-71.1855466
148101,42.3629031,-71.1543207
148106,42.31936229999999,-71.23210089999998
148107,38.5928125,-109.5640387
148110,38.5809824,-109.5511605
148112,42.363518,-71.0790258
148113,42.362296,-71.0810096
148114,38.5737262,-109.5469068
148115,38.5610771,-109.5252832
148117,42.3443398,-71.0852003
148118,42.3454541,-71.0810685
148119,42.354474,-71.0554013
148120,42.3432608,-71.0839585
148121,42.3531609,-71.0453368
148127,42.3027286,-71.1114403
148128,40.955915,-74.596386
148141,41.1526176,-73.3304754
148142,41.1396711,-73.3613829
148144,41.8097289,-71.4860992
148150,40.8605497,-74.0672785
148151,40.7398117,-74.3727678
148152,40.7840653,-74.2340225
148155,40.8023357,-74.0960077
148163,40.719871,-74.0381811
148164,40.8375748,-73.6143791
148165,40.9081167,-73.3154628
148166,40.2639181,-75.221883
148170,40.363678,-74.6516147
148172,40.1609437,-75.2324363
148173,40.0558748,-75.5588491
148174,40.053577685648,-75.559948397949
148175,40.0864531,-75.4076875
148176,40.3397648,-74.6239834
148178,39.5867228,-77.0133356
148180,40.4394847,-74.1568589
148181,41.7648912,-70.5108299
148182,39.4149343,-77.4097442
148183,40.1506017,-75.0022839
148184,41.9385128,-70.0311009
148185,39.9457594,-75.5875972
148189,40.1026176,-75.0287676
148190,39.431826,-77.1956491
148192,39.967681,-75.246311
148193,39.525064,-76.649015
148194,39.5212999,-76.646339
148195,39.9629139,-75.1731952
148200,39.4047804,-76.951296
148206,41.64694065822,-70.296125067822
148208,39.4058654,-76.7787821
148212,39.9144794,-75.0081291
148213,39.5019452,-76.3265292
148215,39.5328597,-76.1895162
148227,39.396155,-76.523482
148228,39.325403,-76.751758
148229,39.48913133,-76.1621383
148231,39.4354502,-76.3141145
148232,39.3362515,-76.630363
148233,39.319529,-76.651367
148234,39.329267,-76.614289
148235,39.3259113,-76.6215812
148237,39.307469,-76.619217
148238,39.2112679,-76.941624
148246,39.2165937,-76.8684038
148247,39.288894,-76.6172399
148249,39.214536,-76.86736339999999
148250,39.2171594,-76.8577484
148252,39.2879203,-76.6155026
148255,39.2838341,-76.6139854
148256,39.286911,-76.6033829
148261,39.2825875,-76.6016034
148269,39.2690144,-76.5997877
148270,39.268563565544,-76.599196849661
148271,39.0984845,-77.1796859
148272,39.0264789,-77.4179548
148273,39.0209863,-77.4240542
148274,39.2713976,-76.5603828
148278,39.0842791,-77.15094091
148280,39.1520206,-76.9026864
148282,39.1492926,-76.9053992
148287,39.1720712,-76.7867934
148290,39.216143,-76.615116
148291,39.1890522,-76.6983085
148294,39.18806,-76.67759
148295,39.1869346,-76.6776287
148296,39.0532634,-77.1117749
148297,39.180144,-76.670086
148299,39.047906,-77.1206027
148301,38.9699448,-77.374692
148302,39.076167,-77.004377
148303,39.016489,-77.209277
148304,39.0408693,-77.11046190000002
148306,39.140761,-76.760309
148311,38.95972241,-77.3594275
148314,38.9573635,-77.35888735
148315,38.9589315,-77.3556958
148318,38.9513071,-77.3593733
148324,39.13284,-76.636302
148325,39.14058137,-76.60208661
148326,38.9868489,-77.0965435
148333,38.981871580746,-77.092507975913
148335,38.998714,-77.0257707
148336,38.9981068,-77.0239052
148337,38.991846,-77.034751
148339,38.99207106,-77.03287763
148343,38.9316133,-77.2192237
148345,38.9379928,-77.1809713
148348,38.9611248,-77.0903933
148350,38.9611607,-77.0873737
148354,38.9164397,-77.2267097
148355,38.998001,-76.941887
148356,38.903723,-77.261365
148357,38.9980404,-76.9199156
148360,38.8753618,-77.3122534
148361,38.9804536,-76.9367647
148362,38.9348171,-77.0828442
148365,38.8715587,-77.2634002
148367,38.8786822,-77.228186
148369,39.2180241,-76.0692262
148370,39.2180241,-76.0692262
148372,38.9192265,-77.0706446
148379,38.9163243,-77.0323174
148381,38.8963801,-77.0860209
148382,38.8970405,-77.078841
148383,38.9215664,-76.993693
148384,38.9081864,-77.0380059
148385,38.9068836,-77.0423311
148386,38.9066664,-77.0430436
148387,38.9060995,-77.0438477
148389,38.9079994,-77.0347353
148393,38.9057498,-77.03870549999999
148394,38.903492,-77.044477
148395,38.903492,-77.043903
148397,38.8828742,-77.1143324
148398,38.903147,-77.043825
148399,38.9039725,-77.0405507
148401,38.9030183,-77.0381339
148402,38.8820376,-77.1097729
148408,38.9159761,-76.9839204
148413,39.0490132,-76.5167488
148417,38.897643,-77.0309368
148424,38.8998373,-77.0071072
148425,38.8998373,-77.0071072
148426,38.894759949227,-77.023957673508
148427,38.893317,-77.013021
148428,38.8926815,-77.0131214
148429,38.8840361,-77.0169844
148430,38.8837304,-77.0165323
148431,38.8829816,-77.0180331
148434,38.8609965,-77.0508501
148440,38.9091841,-76.8420572
148447,38.9726981,-76.5492764
148449,38.814272,-77.038576
148450,38.8124511,-77.043643
148451,38.8108276,-77.0407047
148453,38.792609,-77.0506936
148455,38.7748131,-77.0849061
148456,38.7575167,-77.1312586
148459,38.750221,-77.082531
148461,39.1541941,-75.5256442
148463,38.95135409,-76.08221413
148464,38.619302,-76.93311
148467,39.5179879,-119.7286212
148468,38.790252,-76.2214708
148469,38.538959,-76.983092
148470,39.469347,-119.763042
148476,36.1597061,-86.7885981
148481,38.336064,-76.465249
148483,38.715967,-75.088252
148484,40.627386,-124.207966
148488,38.3485762,-75.601699
148489,38.3444766,-75.6058571
148498,38.706341,-120.83169
148500,37.2758523,-76.7093882
148507,37.0862236,-76.4710503
148512,38.3821579,-121.949585
148514,38.275058,-122.050676
148518,38.241645287991,-122.04012927857
148520,37.9528464,-121.2851726
148521,36.1079011,-115.0563724
148527,36.0315532,-115.0504451
148529,38.253652,-122.647842
148530,38.08778384,-122.2623748
148536,34.8447991,-82.4076852
148541,37.6990727,-121.9010148
148547,37.6953563,-121.9243172
148548,37.6942662,-121.9214348
148553,35.586162,-78.79956
148555,37.7952,-122.3961
148559,37.7950272,-122.3985003
148560,37.794454,-122.3985089
148562,37.794454,-122.3985089
148570,37.7879608,-122.3961165
148572,37.7878613,-122.3994485
148573,37.7814995,-122.3912756
148574,37.7915441,-122.4221102
148575,37.79422,-122.437701
148576,37.7819286,-122.4041764
148579,37.777522,-122.415426
148581,36.837303165956,-119.6796535
148587,37.6591478,-122.4009526
148589,37.6577593,-122.4016102
148590,37.6561623,-122.4036319
148592,37.6496413,-122.4042951
148593,33.79081381,-87.24101976
148596,36.1749154,-75.7556629
148600,33.1336357,-96.7161957
148602,34.1134909,-84.7301802
148604,37.4165665,-121.9529547
148609,33.0740841,-96.8695503
148611,34.1025,-84.5351
148612,37.4009562,-122.0121754
148616,37.4418834,-122.1430195
148617,37.4476556,-122.1727157
148619,37.441490216582,-122.17111340608
148620,34.0857657,-84.5160718
148625,37.3986446,-122.1082064
148626,37.3964543,-122.1059893
148628,37.3899235,-122.0921523
148629,34.058345,-84.557204
148631,37.3598392,-122.0216952
148632,33.015178,-96.796747
148636,34.0708553,-84.2970006
148639,37.3094612,-121.9951423
148641,34.0633653,-84.2672409
148642,34.0589787,-84.2895999
148643,34.0569951,-84.2929715
148644,34.0603291,-84.2700786
148645,34.0584993,-84.2697001
148646,32.9651005,-96.8199773
148647,32.9621342,-96.8171805
148649,33.9771355,-84.4149208
148650,33.981285,-84.3529196
148653,34.0006288,-84.1435998
148659,32.8998091,-97.0403352
148660,32.8961547,-96.8022961
148661,32.890313081523,-97.036510369945
148663,33.9623009,-84.222191
148664,33.9355491,-84.3599966
148667,33.9772312,-84.0780753
148673,33.921024874916,-84.330959012164
148674,33.919997,-84.334684
148678,33.8797682,-84.5122174
148683,33.8800277,-84.4547594
148684,33.877835,-84.4620583
148685,33.8769502,-84.4655333
148687,33.9472809,-83.986829
148689,33.937602,-84.034019
148690,32.8167932,-96.791941
148692,36.3426862,-119.6456724
148693,33.854784,-84.383031
148694,36.3284486,-119.6136373
148695,33.85474165,-84.36127273
148696,33.87021417373,-84.267120915344
148699,32.7946052,-96.8069335
148700,33.8474341,-84.3709066
148701,36.3302428,-119.6621343
148704,32.7775987,-96.7857078
148706,32.7753462,-96.8089502
148708,33.8023359,-84.496781
148709,33.893968,-83.957199
148712,33.8416244,-84.2408418
148714,33.824257,-84.292605
148715,33.8065737,-84.3659703
148716,33.7927068,-84.4031715
148717,33.964938877515,-83.4125686979
148718,33.7869122,-84.4137063
148720,33.841685,-84.059536
148721,33.958629196534,-83.378055171828
148722,33.7800213,-84.3900752
148724,33.7905659,-84.2876768
148725,33.945337016603,-83.403704123956
148726,33.79949,-84.220303
148727,33.9476519,-83.3579102
148728,33.7760731,-84.3000552
148734,33.7507209,-84.3242866
148736,33.7283392,-84.196069
148737,33.716791,-84.145194
148738,33.791232,-83.7125294
148740,36.7606931,-121.7657346
148741,33.6680484,-84.0158748
148742,33.618196,-84.246751
148743,36.6784847,-121.6407938
148745,36.1361379,-120.3320423
148746,36.4283071,-121.3272433
148748,36.612319,-121.8980432
148749,36.5974231,-121.8583144
148750,36.58485742,-121.8980965
148751,36.5787155,-121.9131935
148754,33.6403488,-111.9428501
148755,33.6192174,-111.8810324
148758,33.449571,-111.9848527
148761,34.2380943,-77.832522
148762,34.0961969,-77.9188768
148771,33.7068299,-116.252001
148773,31.7707749,-106.3711151
148775,34.1455591,-118.1310515
148776,34.1449613,-118.1330977
148778,34.1541217,-118.2544909
148781,34.1702579,-118.372144
148785,34.283423,-118.8672867
148787,34.1882304,-118.6236876
148793,33.889445,-117.828654
148800,34.0497944,-118.5013378
148803,31.3251612,-89.2908272
148809,33.848301058994,-117.96910735428
148812,33.8601153,-118.0295388
148813,33.9784671,-118.4595994
148815,33.9450207,-118.3705831
148817,33.8042663,-117.8968879
148818,33.8023136,-117.924843
148819,33.802962,-117.9276298
148822,33.861163,-118.306516
148828,33.6824098,-117.8430389
148833,33.6632084,-117.8653918
148835,33.678095,-117.987419
148841,33.168928,-117.21187
148842,33.1406858,-117.1474015
148844,32.9566887,-117.0411735
148845,32.99402986,-117.2531751
148846,32.99433506,-117.2578031
148847,32.9915409,-117.2611211
148848,32.9616711,-117.1898976
148849,32.959656,-117.201469
148850,30.2572051,-97.7599259
148851,30.25602,-97.7396238
148855,32.9394268,-117.2399178
148857,32.9301152,-117.2378948
148859,32.92809655,-117.2386996
148860,32.92580864,-117.2365366
148861,32.9198255,-117.2329798
148863,32.9178452,-117.2364537
148864,32.9041197,-117.2446315
148866,32.7968411,-116.9354882
148871,32.769709,-117.132852
148872,30.1040762,-95.4288166
148874,30.2095746,-92.0223281
148875,32.717006,-117.15898
148878,32.7057287,-117.1532674
148879,32.613528,-117.068816
148880,29.9323327,-95.4097085
148883,29.7592922,-95.3663131
148884,29.7591146,-95.3676617
148886,29.752591,-95.4993302
148887,29.753584,-95.39752
148888,29.7511899,-95.499148
148889,29.7467945,-95.4846628
148891,29.7432405,-95.4491594
148892,29.7406008,-95.4203014
148894,29.7382312,-95.4153755
148896,29.7317943,-95.5481932
148897,29.7310028,-95.3892185
148898,29.7190425,-95.4159964
148899,29.703772,-95.393267
148900,30.4736841,-84.1820039
148901,30.4426561,-84.2837558
148903,29.4188574,-98.4915353
148905,29.6154821,-82.392243
148907,29.2913753,-81.039232
148908,29.2157488,-81.0917041
148909,28.7911396,-81.352918
148911,28.6076266,-81.366536
148912,28.6068897,-81.1972747
148913,28.5969358,-81.2033461
148914,28.5968774,-81.2033083
148915,28.5968774,-81.2033083
148918,28.5887618,-81.1953179
148921,28.5496368,-81.3764722
148922,28.5472872,-81.3886567
148923,28.5401691,-81.3720781
148924,28.4661731,-81.4719685
148925,28.4500738,-81.4788199
148926,28.4951399,-81.1755172
148927,28.549293,-80.854428
148928,28.4256161,-81.4766649
148930,28.3953931,-81.4714288
148931,28.4420373,-81.1669049
148932,28.3283343,-81.5916639
148933,28.3298139,-81.4974813
148936,27.9696567,-82.8301376
148938,27.9438302,-82.5255128
148939,27.943595,-82.5250048
148940,28.0422026,-81.9536431
148941,27.9505591,-82.4465196
148944,27.9468068,-82.4527171
148945,27.9454043,-82.4474516
148947,28.1716674,-80.6044805
148951,27.3909501,-82.5281359
148952,27.3101343,-82.5751188
148953,27.447326,-80.326548
148955,26.7603082,-80.089809
148957,26.7092979,-80.0637078
148961,26.619532,-80.112607
148962,26.5738939,-80.0534799
148963,26.5737934,-80.0534706
148964,26.559172,-80.0758021
148965,26.4460317,-80.1763467
148966,26.407480961321,-80.101190047083
148967,26.3845609,-80.125528
148972,26.3430777,-80.0873209
148975,26.2323143,-80.0916413
148977,26.1849712,-80.1908194
148980,26.1605794,-80.1531805
148981,26.1574395,-80.1312991
148982,26.14258481,-80.13513383
148984,26.138652,-80.110014
148985,26.1264097,-80.1403942
148986,26.1236856,-80.1433347
148988,26.1204958,-80.1418789
148990,26.1204639,-80.1078834
148991,26.1116451,-80.1417679
148992,26.09155,-80.2253679
148993,26.09155,-80.2253679
148994,26.1125822,-80.1055477
148995,26.0816483,-80.236675
148996,26.0693956,-80.1558704
148997,26.01268,-80.309967
148998,26.003092673464,-80.336535469836
149000,25.9857053,-80.2989093
149003,25.992033,-80.118683
149004,25.949131,-80.13545750000003
149005,25.9490105,-80.1359089
149006,25.9477622,-80.1304512
149010,25.8859405,-80.1322453
149011,25.8813229,-80.1227819
149014,25.82206339,-80.33227612
149015,25.8205067,-80.3317117
149016,25.81930015,-80.3323665
149018,25.8082614,-80.1938407
149019,25.8039791,-80.1916568
149020,25.76973,-80.36772
149022,25.76056,-80.37607
149024,25.76056,-80.37607
149025,25.760559,-80.376068
149026,25.760559,-80.376068
149027,25.760559,-80.376068
149029,25.7834633,-80.1900112
149031,25.7813496,-80.1874406
149032,25.7778649,-80.189625
149033,25.7501201,-80.258647
149034,25.773902,-80.188557
149035,25.772545,-80.1883265
149036,25.7720951,-80.1867219
149037,25.7712942,-80.1894492
149038,25.766409,-80.189904
149040,25.7525939,-80.2597939
149041,25.7514463,-80.262316
149042,25.7651246,-80.1902828
149043,25.7504193,-80.2582703
149044,25.7626714,-80.1902294
149045,25.7715615,-80.1399232
149046,25.771909,-80.1380329
149047,25.7484754,-80.2580467
149048,25.7612034,-80.1909801
149051,25.7581064,-80.1924028
149052,25.758008,-80.192409
149053,25.7563377,-80.1934818
149054,25.7293987,-80.2608221
149057,25.7267146,-80.2352899
149062,25.6398949,-80.419846
149085,44.982857,-93.273962
149086,44.972115,-93.27181
149087,42.07773,-73.94865
149088,44.971965,-93.272071
149090,32.987779,-83.849087
149093,42.853452,-71.358176
149104,58.359016,-134.559427
149106,44.509682,-89.407059
149107,43.127059,-77.575573
149110,34.110617,-84.225456
149114,42.638393,-73.54167
149116,39.9009,-104.82522
149119,48.727512,-122.48124
149130,39.8087177,-104.781494
149131,33.77169,-84.363355
149132,42.811506,-86.015011
149133,42.812169,-86.009012
149136,40.89466,-74.46977
149138,41.660181,-71.451399
149142,28.589293,-81.35878
149152,38.74252,-77.0867
149153,33.93972,-117.2856
149169,40.1390609,-82.9692258
149170,39.4309239,-77.4024166
149171,25.9342456,-80.1495771
149174,30.546141,-98.360766
149175,40.592308,-74.649635
149177,29.526661,-98.474985
149178,43.027301,-77.763043
149187,38.846827,-106.122436
149194,33.37958,-111.96659
149204,41.525611,-72.074119
149207,21.271225,-157.82132
149208,46.730066,-117.169086
149211,42.522916,-82.986259
149212,36.03793,-115.182221
149213,30.641765,-96.466928
149214,40.017613,-105.263509
149221,41.066929,-74.121635
149225,35.623202,-79.088471
149227,34.197266,-118.926263
149229,34.186832,-118.928352
149231,34.279371,-118.77795
149232,34.27785,-118.77791
149233,34.27985,-118.77987
149234,34.283707,-118.781297
149235,44.978259,-93.277873
149236,44.980891,-93.276124
149242,39.923734,-105.122664
149244,39.18744,-96.58577
149245,41.297403,-72.926311
149251,41.047607,-74.625496
149252,41.04064,-74.63106
149253,42.16427,-71.14278
149262,39.93478,-75.02644
149270,39.90987,-75.046893
149273,42.132595,-73.88265
149275,43.013214,-87.9235
149276,35.690521,-105.940693
149281,47.80743,-122.20601
149286,34.075818,-84.652184
149287,43.657558,-93.318197
149288,33.86675,-117.747716
149289,38.980062,-76.540338
149290,37.963451,-121.737253
149291,38.887369,-77.092363
149292,30.389267,-97.73974
149293,45.123741,-67.348038
149294,39.759444,-74.253456
149295,40.655365,-74.52993
149296,36.226894,-121.761368
149297,42.344903,-71.09933
149298,42.223016,-71.022012
149299,40.863231,-73.828839
149300,40.683715,-73.974337
149301,39.088405,-74.821456
149302,28.331278,-81.53247
149303,39.726617,-121.802832
149304,43.820391,-84.766717
149305,33.826525,-117.515537
149306,40.424158,-74.379906
149308,41.725337,-87.683546
149309,38.256618,-122.065062
149310,34.151104,-117.47141
149311,29.624414,-82.376777
149312,40.707998,-73.866983
149313,37.667211,-122.120366
149314,36.329091,-78.44779
149315,42.843671,-85.862482
149316,39.250792,-119.948953
149317,39.765443,-86.161222
149318,42.428603,-76.509111
149319,35.993182,-75.651504
149321,36.116648,-115.168277
149322,36.168822,-115.286631
149323,39.689252,-123.483306
149324,39.089761,-77.526543
149325,42.516588,-71.032486
149326,34.037333,-118.686056
149327,39.877502,-74.918512
149328,25.764698,-80.194289
149329,25.76768,-80.192467
149330,25.766875,-80.194524
149331,41.245823,-73.009059
149332,41.246242,-73.010522
149333,37.413524,-121.898362
149334,39.020074,-94.661193
149335,36.458854,-80.636672
149336,37.525919,-122.006513
149337,41.107722,-73.546513
149339,34.441909,-119.25908
149340,38.912126,-94.795614
149341,41.144026,-73.861257
149342,33.82533,-116.547843
149343,39.951387,-75.158569
149344,38.730424,-120.787998
149345,37.700246,-121.908226
149346,40.141072,-82.988946
149347,33.741478,-116.409777
149348,37.91989,-122.348601
149349,38.970201,-76.937371
149350,45.019569,-93.325799
149351,40.193806,-74.59535
149352,38.347624,-122.720957
149353,29.549102,-98.580914
149355,37.798185,-122.448715
149356,37.244614,-121.891112
149357,37.77486,-121.97985
149358,47.610024,-122.332078
149359,38.764651,-90.493732
149360,41.068704,-73.546435
149361,38.131238,-122.223418
149363,43.99407,-102.24216
149364,36.915621,-121.773392
149365,41.094668,-73.955364
149366,41.290501,-73.832487
149367,39.950751,-86.343816
149370,39.6430529,-105.080692
149372,42.39093,-72.53376
149373,42.067974,-72.55739
149374,42.068,-72.557495
149377,40.48397,-111.895563
149379,44.018475,-103.253716
149380,44.35082,-74.11515
149393,40.13432680108671,-75.51693419245147
149400,25.79459,-80.14409
149401,33.013451,-96.773179
149402,32.8086349,-117.145866
149407,42.64345,-85.31352
149409,43.20927,-123.34469
149414,38.862456,-77.054843
149416,44.575273,-123.259732
149421,38.25569,-119.23194
149437,32.889452,-117.161639
149439,47.253443770016,-122.44818772393
149443,41.78733,-80.06426
149445,38.997445,-94.533295
149446,42.043453,-70.88276
149447,39.437354,-119.762283
149448,30.369535,-97.61957
149450,34.21338,-118.46044
149457,35.969741,-112.126635
149458,37.805408,-122.432211
