Fuel Type Code	Station Name	Street Address	Intersection Directions	City	State	ZIP	Plus4	Station Phone	Status Code	Expected Date	Groups With Access Code	Access Days Time	Cards Accepted	BD Blends	NG Fill Type Code	NG PSI	EV Level1 EVSE Num	EV Level2 EVSE Num	EV DC Fast Count	EV Other Info	EV Network	EV Network Web	Geocode Status	Latitude	Longitude	Date Last Confirmed	ID	Updated At	Owner Type Code	Federal Agency ID	Federal Agency Name	Open Date	Hydrogen Status Link	NG Vehicle Class	LPG Primary	E85 Blender Pump	EV Connector Types	Country	Intersection Directions (French)	Access Days Time (French)	BD Blends (French)	Groups With Access Code (French)	Hydrogen Is Retail	Access Code	Access Detail Code	Federal Agency Code	Facility Type	CNG Dispenser Num	CNG On-Site Renewable Source	CNG Total Compression Capacity	CNG Storage Capacity	LNG On-Site Renewable Source	E85 Other Ethanol Blends	EV Pricing	EV Pricing (French)	LPG Nozzle Types	Hydrogen Pressures	Hydrogen Standards	CNG Fill Type Code	CNG PSI	CNG Vehicle Class	LNG Vehicle Class	EV On-Site Renewable Source	Restricted Access	RD Blends	RD Blends (French)	RD Blended with Biodiesel	RD Maximum Biodiesel Level	NPS Unit Name	CNG Station Sells Renewable Natural Gas	LNG Station Sells Renewable Natural Gas	Maximum Vehicle Class	EV Workplace Charging
ELEC	Big Y World Class Market - Tesla Supercharger	650  Memorial Drive		Chicopee	MA	1020		877-798-3752	E		Public	24 hours daily	A D Debit M V						12.0		Tesla	https://www.tesla.com/supercharger	GPS	42.174935	-72.578197	2023-07-01	200863	2023-07-14 19:41:28 UTC	P			2021-10-27					TESLA	US				Public		public			SHOPPING_CENTER																	False								LD	False
ELEC	Curry Nissan Chicopee	765 Memorial Dr		Chicopee	MA	1020		413-474-6800	E		Public - Call ahead	Dealership business hours						1.0	1.0		Non-Networked		GPS	42.17889	-72.575914	2022-03-07	45882	2023-02-14 15:54:11 UTC	P			2012-01-31					CHADEMO J1772	US				Public - Appeler à l'avance		public	CALL		CAR_DEALER																	False								LD	False
ELEC	Riverdale Shops - Tesla Supercharger	935 Riverdale Street		West Springfield	MA	1089		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	200-9	42.130914	-72.621435	2023-07-01	102206	2023-07-14 19:41:28 UTC	P			2018-07-23					TESLA	US				Public		public																													False
ELEC	Dunkin' Donuts	2068 Riverdale St		West Springfield	MA	01089		877-455-3833	E		Public	24 hours daily							1.0		eVgo Network	https://www.evgo.com/	GPS	42.15966	-72.63368	2023-11-13	227970	2023-11-13 23:55:56 UTC				2018-03-07					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Pomoco Nissan - Hampton	1134 W Mercury Blvd		Hampton	VA	23666		757-838-6111	E		Public - Call ahead	Dealership business hours						2.0	1.0		Non-Networked		200-9	37.042363	-76.388316	2020-06-09	39768	2023-02-15 22:45:41 UTC	P			2011-03-15					CHADEMO J1772	US				Public - Appeler à l'avance		public	CALL		CAR_DEALER							Free										False									False
ELEC	Walmart 1773 - Newport News, VA	12401 Jefferson Ave.		Newport News	VA	23602		833-632-2778	E		Public	24 hours daily							10.0		Electrify America	https://www.electrifyamerica.com/	GPS	37.11959	-76.50742	2023-11-14	169947	2023-11-14 00:58:05 UTC				2020-12-05					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	DENBIGH FF1	341 Chatham Dr		Newport News	VA	23602		888-758-4389	E		Public	24 hours daily							1.0		ChargePoint Network	http://www.chargepoint.com/	GPS	37.122246	-76.513077	2023-11-14	186951	2023-11-14 00:32:18 UTC				2021-04-03					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Walmart 5959 - Houston, TX	111 Yale Street		Houston	TX	77007		833-632-2778	E		Public	24 hours daily							6.0		Electrify America	https://www.electrifyamerica.com/	GPS	29.77261	-95.39988	2023-11-14	134004	2023-11-14 00:58:23 UTC				2019-07-25					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	33 and a 3rd @ Thirty Fourth	1717 W 34th St		Houston	TX	77018		877-455-3833	E		Public	24 hours daily							4.0		eVgo Network	https://www.evgo.com/	GPS	29.81694	-95.42836	2023-11-13	231120	2023-11-13 23:57:06 UTC				2022-10-01					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	365 Independence Heights	3004 Yale St Ste 100		Houston	TX	77081		888-264-2208	E		Public	Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm						2.0			Volta	https://voltacharging.com/	GPS	29.8137525	-95.39858	2023-11-14	145271	2023-11-14 01:02:43 UTC				2019-09-01					J1772	US				Public		public																				False									False
ELEC	Gulfport Premium Outlets	10000 Factory Shops Blv		Gulfport	MS	39503		833-632-2778	E		Public	24 hours daily							6.0		Electrify America	https://www.electrifyamerica.com/	GPS	30.43054	-89.09767	2023-11-14	170338	2023-11-14 00:57:15 UTC				2020-12-18					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Lakeview Village Shopping Mall - Tesla Supercharger	3586 Sangani Boulevard		D'Iberville	MS	39540		877-798-3752	E		Public	24 hours daily							12.0		Tesla	https://www.tesla.com/supercharger	GPS	30.458949	-88.893332	2023-07-01	187281	2023-07-14 19:41:28 UTC	P			2021-04-05					TESLA	US				Public		public			SHOPPING_CENTER																										False
ELEC	Beau Rivage Resort & Casino - Garage 2nd Floor - Tesla Destination	875 Beach Blvd		Biloxi	MS	39530		228-386-7111  877-798-3752	E		Public							4.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	30.393664	-88.893472	2022-10-06	114599	2023-01-18 15:15:20 UTC	P			2016-11-28					J1772 TESLA	US				Public		public			HOTEL							Free																			False
ELEC	Edgewater Mall - Tesla Destination	2600 Beach Blvd		Biloxi	MS	39531		228-388-4636  877-798-3752	E		Public							8.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	30.392253	-88.989827	2022-10-06	114597	2023-01-18 15:15:20 UTC	P			2017-07-06					J1772 TESLA	US				Public		public			SHOPPING_MALL							Free																			False
ELEC	Harrah's Gulf Coast - Tesla Destination	280 Beach Blvd		Biloxi	MS	39530		800-946-2946  877-798-3752	E		Public							4.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	30.392769	-88.865965	2022-10-06	114598	2023-01-18 15:15:20 UTC	P			2017-12-20					J1772 TESLA	US				Public		public			HOTEL							Free																			False
ELEC	TARGET CORP COVINGTON 2	69368 LA-21		Covington	LA	70433		888-758-4389	E		Public	Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	30.443412	-90.141308	2023-11-14	234999	2023-11-14 00:44:37 UTC				2022-10-22					J1772	US				Public		public																													False
ELEC	The Jung Hotel - Tesla Supercharger	1500 Canal St		New Orleans	LA	70112		877-798-3752	E		Public	24 hours daily	A D Debit M V						12.0		Tesla	https://www.tesla.com/supercharger	GPS	29.956916	-90.076466	2023-07-01	259726	2023-07-14 19:41:28 UTC	P			2023-04-13					TESLA	US				Public		public			HOTEL																	False								LD	False
ELEC	Winn-Dixie - Tesla Supercharger	211 Veterans Memorial Boulevard		Metairie	LA	70005		877-798-3752	E		Public	24 hours daily							12.0		Tesla	https://www.tesla.com/supercharger	GPS	30.001928	-90.12463	2023-07-01	190812	2023-07-14 19:41:28 UTC	P			2021-06-01					TESLA	US				Public		public			GROCERY																										False
ELEC	Fremaux Town Center - Tesla Supercharger	1303 Town Center Pkwy		Slidell	LA	70458		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	200-9	30.266552	-89.760156	2023-07-01	102194	2023-07-14 19:41:28 UTC	P			2016-02-01					TESLA	US				Public		public																													False
ELEC	777 Main Street - Tesla Supercharger	777 Main Street		Hartford	CT	6824		877-798-3752	E		Public	24 hours daily							6.0		Tesla	https://www.tesla.com/supercharger	200-9	41.766493	-72.674129	2023-07-01	102097	2023-07-14 19:41:28 UTC	P			2018-07-23					TESLA	US				Public		public																													False
ELEC	Cumberland Farms	471 New Park Ave		West Hartford	CT	06110		877-455-3833	T	2023-05-25	TEMPORARILY UNAVAILABLE (Public)	24 hours daily							1.0		eVgo Network	https://www.evgo.com/	GPS	41.741696	-72.718112	2023-11-13	227971	2023-11-13 23:55:57 UTC				2018-03-07					CHADEMO J1772COMBO	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	Pride Stores - Tesla Supercharger	165 Leibert Road		Hartford	CT	6120		877-798-3752	E		Public	24 hours daily							12.0		Tesla	https://www.tesla.com/supercharger	GPS	41.788303	-72.65546	2023-07-01	168275	2023-07-14 19:41:28 UTC	P			2020-11-02					TESLA	US				Public		public			CONVENIENCE_STORE																										False
ELEC	Walmart 1891 - Manchester, CT	420 Buckland Hills Dr.		Manchester	CT	6042		833-632-2778	E		Public	24 hours daily							6.0		Electrify America	https://www.electrifyamerica.com/	GPS	41.80631	-72.5391	2023-11-14	164399	2023-11-14 00:57:25 UTC				2020-07-21					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Greater Hartford Transit District - Spruce Street Lot	1 Union Pl	Lot is adjacent to Union Station Transportation Center	Hartford	CT	6103		860-247-5329	E		Public	24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging					1.0	1.0			Non-Networked		200-9	41.769417	-72.681825	2022-07-12	43834	2023-02-14 15:54:11 UTC	P			2011-12-01					J1772 NEMA515	US				Public		public			PAY_LOT							Free										False								LD	False
ELEC	Corbins Corner Shopping Center - Tesla Supercharger	1445 New Britain Ave.		West Hartford	CT	6110		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	200-9	41.722672	-72.759717	2023-07-01	102100	2023-07-14 19:41:28 UTC	P			2015-01-01					TESLA	US				Public		public																													False
ELEC	The Shoppes at Fox Run 1	25 Welles St # 55		Glastonbury	CT	06033		877-455-3833	E		Public	24 hours daily							2.0		eVgo Network	https://www.evgo.com/	GPS	41.7145423	-72.6062839	2023-11-13	228192	2023-11-13 23:56:07 UTC				2019-06-22					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	The Plaza at Buckland Hills - Tesla Supercharger	1470 Pleasant Valley Road		Manchester	CT	6042		877-798-3752	E		Public	24 hours daily							16.0		Tesla	https://www.tesla.com/supercharger	200-9	41.80452	-72.562282	2023-07-01	102098	2023-07-14 19:41:28 UTC	P			2018-01-01					TESLA	US				Public		public																													False
ELEC	Pavilion West - Tesla Supercharger	632 Cromwell Ave		Rocky Hill	CT	06067		877-798-3752	E		Public	24 hours daily	A D Debit M V						12.0		Tesla	https://www.tesla.com/supercharger	GPS	41.653133	-72.679616	2023-07-01	227700	2023-07-14 19:41:28 UTC	P			2022-09-12					TESLA	US				Public		public			SHOPPING_CENTER																	False								LD	False
ELEC	AAMCO EV 133 PITKIN	133 Pitkin St		East Hartford	CT	6108		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	41.76323	-72.652669	2023-11-14	149763	2023-11-14 00:18:13 UTC				2019-12-06					J1772	US				Public		public																													False
ELEC	Walk at Highwoods Preserve	18001 Highwoods Preserve Parkway		Tampa	FL	33647		833-632-2778	E		Public	24 hours daily							8.0		Electrify America	https://www.electrifyamerica.com/	GPS	28.13091	-82.36635	2023-11-14	170667	2023-11-14 00:57:55 UTC				2020-12-30					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Walmart 959 Bushnell	2163 W C 48		Bushnell	FL	33513		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	28.6668	-82.13859	2023-11-14	169528	2023-11-14 00:57:26 UTC				2020-11-30					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Wawa - Tesla Supercharger	25155 Maren Way		Land O' Lakes	FL	33559		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	GPS	28.189871	-82.400237	2023-07-01	183813	2023-07-14 19:41:28 UTC	P			2021-02-01					TESLA	US				Public		public			CONVENIENCE_STORE																										False
ELEC	Winn-Dixie - Tesla Supercharger	1171 South Pinellas Ave		Tarpon Springs	FL	34689		877-798-3752	E		Public	24 hours daily	A D Debit M V						12.0		Tesla	https://www.tesla.com/supercharger	GPS	28.13708	-82.7567	2023-07-01	253279	2023-07-14 19:41:28 UTC	P			2023-01-31					TESLA	US				Public		public			GROCERY																	False								LD	False
ELEC	Sunrise Plaza - Tesla Supercharger	31100 Cortez Boulevard		Brooksville	FL	34602		877-798-3752	E		Public	24 hours daily	A D Debit M V						12.0		Tesla	https://www.tesla.com/supercharger	GPS	28.52269	-82.22999	2023-07-01	204818	2023-07-14 19:41:28 UTC	P			2022-01-10					TESLA	US				Public		public			GROCERY																	False								LD	False
ELEC	Zephyrhills City Hall - 1	5335 8th Street		Zephyrhills	FL	33542		855-900-7584	E		Public	24 hours daily						1.0			SHELL_RECHARGE	https://shellrecharge.com/en-us/solutions	GPS	28.235167	-82.18131	2023-11-14	156620	2023-11-14 00:55:37 UTC				2020-05-22					J1772	US				Public		public																													False
ELEC	EPRE - 2	2435 US Highway 19		Holiday	FL	34691		855-900-7584	E		Public	24 hours daily							1.0		SHELL_RECHARGE	https://shellrecharge.com/en-us/solutions	GPS	28.19469	-82.741048	2023-11-14	170875	2023-11-14 00:55:44 UTC				2021-01-05					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Dunkin' Donuts	3720 Tampa Rd		Oldsmar	FL	34677		877-455-3833	E		Public	24 hours daily							1.0		eVgo Network	https://www.evgo.com/	GPS	28.043597	-82.680138	2023-11-13	228086	2023-11-13 23:56:01 UTC				2018-03-07					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Wawa - Tesla Supercharger	505 US-19		Crystal River	FL	34429		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	GPS	28.899202	-82.586671	2023-07-01	189355	2023-07-14 19:41:28 UTC	P			2021-05-03					TESLA	US				Public		public			CONVENIENCE_STORE																										False
ELEC	TC at Boca Raton	6000 Glades Rd		Boca Raton	FL	33431		833-632-2778	T	2023-11-07	TEMPORARILY UNAVAILABLE (Public)	24 hours daily							3.0		Electrify America	https://www.electrifyamerica.com/	GPS	26.36277	-80.13192	2023-11-14	128502	2023-11-14 00:57:02 UTC				2019-07-14					CHADEMO J1772COMBO	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	TC at Boca Raton	6000 Glades Rd		Boca Raton	FL	33431		833-632-2778	T	2023-11-07	TEMPORARILY UNAVAILABLE (Public)	24 hours daily							3.0		Electrify America	https://www.electrifyamerica.com/	GPS	26.36277	-80.13192	2023-11-14	128502	2023-11-14 00:57:02 UTC				2019-07-14					CHADEMO J1772COMBO	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	Wawa - Tesla Supercharger	20 SW 12th Avenue		Deerfield Beach	FL	33442		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	GPS	26.317576	-80.119389	2023-07-01	154205	2023-07-14 19:41:28 UTC	P			2020-02-28					TESLA	US				Public		public			CONVENIENCE_STORE																										False
ELEC	Target T0642 (Delray Beach, FL)	1200 Linton BLvd		Delray Beach	FL	33444		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	26.43834	-80.08558	2023-11-14	206455	2023-11-14 00:58:10 UTC				2022-02-16					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Target T1337 (Deerfield, FL)	1200 S Federal Hwy		Deerfield Beach	FL	33441		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	26.30199	-80.09195	2023-11-14	206454	2023-11-14 00:57:38 UTC				2022-02-16					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Diamonds By Raymond Lee - Tesla Destination	2801 N Federal Hwy		Boca Raton	FL	33431		561-750-6744  877-798-3752	E		Public							4.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	26.376045	-80.076769	2022-10-06	150558	2023-01-18 15:15:20 UTC	P			2019-07-31					TESLA	US				Public		public										Free																			False
ELEC	Target T1201 - Independence, MO	17810 E 39th St		Independence	MO	64055		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	39.04954	-94.37021	2023-11-14	190402	2023-11-14 00:57:24 UTC				2021-05-30					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Stoney Creek Hotel & Conference Center - Tesla Supercharger	18011 E Bass Pro Drive		Independence	MO	64055		877-798-3752	E		Public	24 hours daily							6.0		Tesla	https://www.tesla.com/supercharger	200-9	39.040814	-94.369265	2023-07-01	102247	2023-07-14 19:41:28 UTC	P			2015-03-01					TESLA	US				Public		public																													False
ELEC	EVERGY @HARLY DLR-339A	5900 E MO-150 Hwy @ Gails Harley Davidson Dea		Grandview	MO	64030		888-758-4389	E		Public	24 hours daily							1.0		ChargePoint Network	http://www.chargepoint.com/	GPS	38.858538	-94.525089	2023-11-14	143199	2023-11-14 00:23:27 UTC				2019-08-15					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	EVERGY @LEESMT SC-102B	1300 SE Hamblen Rd @ Evergy Lee's Summit Serv		Lees Summit	MO	64081		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	38.890747	-94.363523	2023-11-14	145155	2023-11-14 00:10:18 UTC				2019-09-12					J1772	US				Public		public																													False
ELEC	EVERGY @UNITY VLG-150C	1900 Unity Way @ Unity Village Hotel &amp; Co		Unity Village	MO	64064		888-758-4389	T	2023-08-02	TEMPORARILY UNAVAILABLE (Public)	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	38.946501	-94.405066	2023-11-14	87431	2023-11-14 00:07:36 UTC				2017-09-07					J1772	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	EVERGY @TRUMN MED-132B	7900 Lees Summit Rd @ Truman Medical Center L		Kansas City	MO	64139		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	38.976395	-94.395597	2023-11-14	74100	2023-11-14 00:10:22 UTC				2016-03-10					J1772	US				Public		public																													False
ELEC	DMD PARKING FAC ANDERSON MUSEUM	10451 Amara Vista Ct NW		Albuquerque	NM	87113		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	35.189136	-106.598441	2023-11-14	190799	2023-11-14 00:34:59 UTC				2021-06-08					J1772	US				Public		public																													False
ELEC	Walmart 3423 - Santa Fe, NM	5701 Herrera Dr		Santa Fe	NM	87507		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	35.61839	-106.03192	2023-11-14	122651	2023-11-14 00:57:27 UTC				2019-05-07					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Inn at Santa Fe	8376 Cerrillos Rd		Santa Fe	NM	87507		505-474-9500	E		Public	24 hours daily; hotel customers only; Drivers must bring their own J1772 cordset for Level 1 charging					1.0				Non-Networked		GPS	35.61229	-106.0323	2022-08-10	46893	2023-02-14 15:54:11 UTC	P			2012-05-12					NEMA520	US				Public		public			INN							Free										True									False
ELEC	Beaverton Electric Avenue	11665 SW Beaverton Hillsdale Hwy		Beaverton	OR	97005		855-900-7584	E		Public	24 hours daily						2.0	3.0		SHELL_RECHARGE	https://shellrecharge.com/en-us/solutions	GPS	45.48903	-122.798151	2023-11-14	204785	2023-11-14 00:55:32 UTC				2022-01-14					CHADEMO J1772 J1772COMBO	US				Public		public																													False
ELEC	Target T0344 - Beaverton, OR	10775 SW Beaverton Hillsdale Hwy.		Beaverton	OR	97005		833-632-2778	E		Public	24 hours daily						1.0	3.0		Electrify America	https://www.electrifyamerica.com/	GPS	45.48692	-122.7886	2023-11-14	183554	2023-11-14 00:58:21 UTC				2021-01-29					CHADEMO J1772 J1772COMBO	US				Public		public																													False
ELEC	Washington Square	9339 Sw Washington Square Rd		Portland	OR	97223		888-264-2208	E		Public	Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm						2.0			Volta	https://voltacharging.com/	GPS	45.4504495	-122.7826885	2023-11-14	117122	2023-11-14 01:04:27 UTC				2019-01-01					J1772	US				Public		public																				False									False
ELEC	Kroger-Fred Meyer 482 (Beaverton, OR)	15995 SW Walker Rd		Beaverton	OR	97006		833-632-2778	T	2023-10-11	TEMPORARILY UNAVAILABLE (Public)	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	45.51837	-122.8399	2023-11-14	220265	2023-11-14 00:57:27 UTC				2022-05-27					J1772COMBO	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	Walmart 5935 - Tigard, OR	7600 SW Dartmouth St.		Tigard	OR	97223		833-632-2778	E		Public	24 hours daily							8.0		Electrify America	https://www.electrifyamerica.com/	GPS	45.43267	-122.75368	2023-11-14	155309	2023-11-14 00:58:11 UTC				2020-04-10					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	HIGHLANDCHEVRON HIGHLAND DUAL 1	14470 SW Allen Blvd		Beaverton	OR	97005		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	45.475962	-122.825561	2023-11-14	41758	2023-11-14 00:16:52 UTC				2011-10-15					J1772	US				Public		public																													False
ELEC	McDonalds on Farmington Rd	17555 SW Farmington Road	Unit #659 is under repair||	Aloha	OR	97007		888-998-2546	E		Public	24 hours daily						2.0			Blink Network	http://www.blinkcharging.com/	GPS	45.479856	-122.858424	2023-11-13	122667	2023-11-13 23:58:18 UTC				2019-05-09					J1772	US				Public		public										Free																			False
ELEC	Target - Tesla Supercharger	18101 NW Evergreen Parkway		Beaverton	OR	97006		877-798-3752	E		Public	24 hours daily							12.0		Tesla	https://www.tesla.com/supercharger	GPS	45.538525	-122.866136	2023-07-01	168280	2023-07-14 19:41:28 UTC	P			2020-11-02					TESLA	US				Public		public			SHOPPING_CENTER																										False
ELEC	Comfort Inn & Suites	13455 Southwest Tualatin Valley Highway		Beaverton	OR	97005		800-663-5633	E		Public	24 hours daily						2.0			Blink Network	http://www.blinkcharging.com/	GPS	45.488822	-122.8159396	2023-11-14	195559	2023-11-14 00:03:54 UTC				2016-08-03					J1772	US				Public		public										$2.00/Hr Parking Fee																			False
ELEC	Wawa - Tesla Supercharger	401   North Dale Mabry Highway		Tampa	FL	33609		877-798-3752	E		Public	24 hours daily	A D Debit M V						8.0		Tesla	https://www.tesla.com/supercharger	GPS	27.949314	-82.504671	2023-07-01	214069	2023-07-14 19:41:28 UTC	P			2022-03-31					TESLA	US				Public		public			GAS_STATION																	False								LD	False
ELEC	Wawa - Tesla Supercharger	2502 North 50th Street		Tampa	FL	33619		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	200-9	27.965335	-82.402003	2023-07-01	102129	2023-07-14 19:41:28 UTC	P			2018-07-23					TESLA	US				Public		public																													False
ELEC	Winn-Dixie - Tesla Supercharger	2100 West Swann Avenue		Tampa	FL	33606		877-798-3752	E		Public	24 hours daily							10.0		Tesla	https://www.tesla.com/supercharger	GPS	27.937128	-82.481121	2023-07-01	116794	2023-07-14 19:41:28 UTC	P			2018-12-01					TESLA	US				Public		public			GROCERY																										False
ELEC	Columbia Restaurant-Tampa - Tesla Destination	2117 E 7th Ave		Tampa	FL	33605		813-248-4961  877-798-3752	E		Public							3.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	27.960431	-82.43529	2022-10-06	113952	2023-01-18 15:15:20 UTC	P			2016-06-02					J1772 TESLA	US				Public		public			RESTAURANT							Free																			False
ELEC	CITY OF TAMPA PALM AVE GARAGE	2010 N 13th St		Tampa	FL	33605		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	27.961339	-82.445909	2023-11-14	104774	2023-11-14 00:19:11 UTC				2018-11-17					J1772	US				Public		public																													False
ELEC	CITY OF TAMPA CENTROYBOR	1500 E 5th Ave		Tampa	FL	33605		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	27.9592	-82.441902	2023-11-14	105106	2023-11-14 00:19:11 UTC				2018-12-05					J1772	US				Public		public																													False
ELEC	Meijer Fairfield #159	6325 S Gilmore Rd		Fairfield	OH	45014		877-455-3833	E		Public	24 hours daily							4.0		eVgo Network	https://www.evgo.com/	GPS	39.304718	-84.525727	2023-11-13	228698	2023-11-13 23:56:58 UTC				2021-12-02					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Harpers Station	11315 Montgomery Road		Cincinnati	OH	45249		833-632-2778	E		Public	24 hours daily							10.0		Electrify America	https://www.electrifyamerica.com/	GPS	39.27275	-84.32953	2023-11-14	133326	2023-11-14 00:57:51 UTC				2019-07-23					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Dorothy Lane Market Springboro - Tesla Destination	740 N Main St		Springboro	OH	45066		937-748-6800  877-798-3752	E		Public							2.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	39.577573	-84.229615	2022-10-06	115318	2023-01-18 15:15:20 UTC	P			2016-04-18					J1772 TESLA	US				Public		public			SHOPPING_CENTER							Free																			False
ELEC	Walmart 5186 Gilbert AZ	2501 S Market St		Gilbert	AZ	85295		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	33.3043	-111.74273	2023-11-14	188024	2023-11-14 00:57:54 UTC				2021-04-27					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Mesa Pavillions North	7040 E Hampton Ave		Mesa	AZ	85209		877-455-3833	E		Public	24 hours daily							1.0		eVgo Network	https://www.evgo.com/	GPS	33.390623	-111.680709	2023-11-13	228570	2023-11-13 23:56:45 UTC				2016-01-23					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	BANNER HEALTH IRONWOOD 1	37000 N Gantzel Rd		San Tan Valley	AZ	85140		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	33.213966	-111.565003	2023-11-14	194779	2023-11-14 00:37:14 UTC				2021-09-01					J1772	US				Public		public																													False
ELEC	AutoNation Nissan - Chandler	1350 S Gilbert Rd		Chandler	AZ	85286		480-461-4300	E		Public - Call ahead	Dealership business hours						2.0	1.0		Non-Networked		GPS	33.286316	-111.791107	2022-02-10	39854	2022-02-10 19:42:29 UTC	P			2011-03-15					CHADEMO J1772 J1772COMBO	US				Public - Appeler à l'avance		public	CALL		CAR_DEALER							Free										False								LD	False
ELEC	Kroger Frys 69 (Chandler, AZ)	2010 South Alma School Rd		Chandler	AZ	85286		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	33.27598	-111.85946	2023-11-14	187880	2023-11-14 00:57:14 UTC				2021-04-22					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	WinCo Foods - Gilbert	1363 N Arizona Ave		Gilbert	AZ	85233		877-455-3833	E		Public	24 hours daily							4.0		eVgo Network	https://www.evgo.com/	GPS	33.373679	-111.840646	2023-11-13	231117	2023-11-13 23:56:47 UTC				2022-10-01					CHADEMO J1772COMBO	US				Public		public																													False
